172.23.72.14;2023-10-24 12:01:36.807945;Erro;Erro;
172.23.72.14;2023-10-24 12:02:09.552070;Erro;Erro;
172.23.72.14;2023-10-24 12:02:44.368245;Erro;Erro;
172.23.72.14;2023-10-24 12:03:17.136048;Erro;Erro;
172.23.72.14;2023-10-24 12:03:51.952223;Erro;Erro;
172.23.72.14;2023-10-24 12:04:26.768066;Erro;Erro;
172.23.72.14;2023-10-24 12:04:59.540354;Erro;Erro;
172.23.72.14;2023-10-24 12:05:36.415875;Erro;Erro;
172.23.72.14;2023-10-24 12:06:11.216231;Erro;Erro;
172.23.72.14;2023-10-24 12:06:43.984165;Erro;Erro;
172.23.72.14;2023-10-24 12:07:20.856147;Erro;Erro;
172.23.72.14;2023-10-24 12:07:53.619945;Erro;Erro;
172.23.72.14;2023-10-24 12:08:26.384362;Erro;Erro;
172.23.72.14;2023-10-24 12:09:01.208201;Erro;Erro;
172.23.72.14;2023-10-24 12:09:38.079891;Erro;Erro;
172.23.72.14;2023-10-24 12:10:10.832196;Erro;Erro;
172.23.72.14;2023-10-24 12:10:45.648191;Erro;Erro;
172.23.72.14;2023-10-24 12:11:20.464193;Erro;Erro;
172.23.72.14;2023-10-24 12:11:53.231935;Erro;Erro;
172.23.72.14;2023-10-24 12:12:28.053009;Erro;Erro;
172.23.72.14;2023-10-24 12:13:00.816238;Erro;Erro;
172.23.72.14;2023-10-24 12:13:37.685372;Erro;Erro;
172.23.72.14;2023-10-24 12:14:10.448190;Erro;Erro;
172.23.72.14;2023-10-24 12:14:45.264246;Erro;Erro;
172.23.72.14;2023-10-24 12:15:18.032192;Erro;Erro;
172.23.72.14;2023-10-24 12:15:52.848026;Erro;Erro;
172.23.72.14;2023-10-24 12:16:25.615878;Erro;Erro;
172.23.72.14;2023-10-24 12:17:00.432134;Erro;Erro;
172.23.72.14;2023-10-24 12:17:37.296272;Erro;Erro;
172.23.72.14;2023-10-24 12:18:10.064066;Erro;Erro;
172.23.72.14;2023-10-24 12:18:44.880797;Erro;Erro;
172.23.72.14;2023-10-24 12:19:19.711904;Erro;Erro;
172.23.72.14;2023-10-24 12:19:52.469968;Erro;Erro;
172.23.72.14;2023-10-24 12:20:27.282283;Erro;Erro;
172.23.72.14;2023-10-24 12:21:00.048228;Erro;Erro;
172.23.72.14;2023-10-24 12:21:38.960302;Erro;Erro;
172.23.72.14;2023-10-24 12:22:11.728221;Erro;Erro;
172.23.72.14;2023-10-24 12:22:46.544263;Erro;Erro;
172.23.72.14;2023-10-24 12:23:19.312193;Erro;Erro;
172.23.72.14;2023-10-24 12:23:54.128092;Erro;Erro;
172.23.72.14;2023-10-24 12:24:26.896641;Erro;Erro;
172.23.72.14;2023-10-24 12:25:01.712200;Erro;Erro;
172.23.72.14;2023-10-24 12:25:36.528227;Erro;Erro;
172.23.72.14;2023-10-24 12:26:11.344251;Erro;Erro;
172.23.72.14;2023-10-24 12:26:46.160244;Erro;Erro;
172.23.72.14;2023-10-24 12:27:20.976192;Erro;Erro;
172.23.72.14;2023-10-24 12:27:53.748039;Erro;Erro;
172.23.72.14;2023-10-24 12:28:28.575949;Erro;Erro;
172.23.72.14;2023-10-24 12:29:01.328110;Erro;Erro;
172.23.72.14;2023-10-24 12:29:38.196193;Erro;Erro;
172.23.72.14;2023-10-24 12:30:10.960457;Erro;Erro;
172.23.72.14;2023-10-24 12:30:45.776240;Erro;Erro;
172.23.72.14;2023-10-24 12:31:20.592190;Erro;Erro;
172.23.72.14;2023-10-24 12:31:55.407973;Erro;Erro;
172.23.72.14;2023-10-24 12:32:28.176210;Erro;Erro;
172.23.72.14;2023-10-24 12:33:00.944212;Erro;Erro;
172.23.72.14;2023-10-24 12:33:37.808364;Erro;Erro;
172.23.72.14;2023-10-24 12:34:12.635952;Erro;Erro;
172.23.72.14;2023-10-24 12:34:45.392242;Erro;Erro;
172.23.72.14;2023-10-24 12:35:20.208233;Erro;Erro;
172.23.72.14;2023-10-24 12:35:55.023892;Erro;Erro;
172.23.72.14;2023-10-24 12:36:27.792449;Erro;Erro;
172.23.72.14;2023-10-24 12:37:02.607891;Erro;Erro;
172.23.72.14;2023-10-24 12:37:39.495899;Erro;Erro;
172.23.72.14;2023-10-24 12:38:12.241703;Erro;Erro;
172.23.72.14;2023-10-24 12:38:47.056193;Erro;Erro;
172.23.72.14;2023-10-24 12:39:19.824072;Erro;Erro;
172.23.72.14;2023-10-24 12:39:54.639914;Erro;Erro;
172.23.72.14;2023-10-24 12:40:29.456147;Erro;Erro;
172.23.72.14;2023-10-24 12:41:02.224201;Erro;Erro;
172.23.72.14;2023-10-24 12:41:37.040249;Erro;Erro;
172.23.72.14;2023-10-24 12:42:11.856191;Erro;Erro;
172.23.72.14;2023-10-24 12:42:44.624191;Erro;Erro;
172.23.72.14;2023-10-24 12:43:19.440443;Erro;Erro;
172.23.72.14;2023-10-24 12:43:54.259923;Erro;Erro;
172.23.72.14;2023-10-24 12:44:29.080159;Erro;Erro;
172.23.72.14;2023-10-24 12:45:01.840432;Erro;Erro;
172.23.72.14;2023-10-24 12:45:36.656206;Erro;Erro;
172.23.72.14;2023-10-24 12:46:11.472195;Erro;Erro;
172.23.72.14;2023-10-24 12:46:44.240254;Erro;Erro;
172.23.72.14;2023-10-24 12:47:19.056183;Erro;Erro;
172.23.72.14;2023-10-24 12:47:53.872038;Erro;Erro;
172.23.72.14;2023-10-24 12:48:26.640042;Erro;Erro;
172.23.72.14;2023-10-24 12:49:01.456210;Erro;Erro;
172.23.72.14;2023-10-24 12:49:38.320274;Erro;Erro;
172.23.72.14;2023-10-24 12:50:11.088199;Erro;Erro;
172.23.72.14;2023-10-24 12:50:45.904192;Erro;Erro;
172.23.72.14;2023-10-24 12:51:20.723510;Erro;Erro;
172.23.72.14;2023-10-24 12:51:53.487965;Erro;Erro;
172.23.72.14;2023-10-24 12:52:28.315937;Erro;Erro;
172.23.72.14;2023-10-24 12:53:01.072189;Erro;Erro;
172.23.72.14;2023-10-24 12:53:37.940204;Erro;Erro;
172.23.72.14;2023-10-24 12:54:12.760188;Erro;Erro;
172.23.72.14;2023-10-24 12:54:45.520713;Erro;Erro;
172.23.72.14;2023-10-24 12:55:22.387918;Erro;Erro;
172.23.72.14;2023-10-24 12:55:55.152257;Erro;Erro;
172.23.72.14;2023-10-24 12:56:27.920402;Erro;Erro;
172.23.72.14;2023-10-24 12:57:02.755954;Erro;Erro;
172.23.72.14;2023-10-24 12:57:37.552217;Erro;Erro;
172.23.72.14;2023-10-24 12:58:12.368199;Erro;Erro;
172.23.72.14;2023-10-24 12:58:45.136054;Erro;Erro;
172.23.72.14;2023-10-26 08:25:55.472194;Erro;Erro;
172.23.72.14;2023-10-26 08:26:28.240053;Erro;Erro;
172.23.72.14;2023-10-26 08:27:05.104054;Erro;Erro;
172.23.72.14;2023-10-26 08:27:39.920199;Erro;Erro;
172.23.72.14;2023-10-26 08:28:12.688166;Erro;Erro;
172.23.72.14;2023-10-26 08:28:47.507946;Erro;Erro;
172.23.72.14;2023-10-26 08:29:20.272211;Erro;Erro;
172.23.72.14;2023-10-26 08:29:53.040051;Erro;Erro;
172.23.72.14;2023-10-26 08:30:31.952205;Erro;Erro;
172.23.72.14;2023-10-26 08:31:04.720201;Erro;Erro;
172.23.72.14;2023-10-26 08:31:39.536210;Erro;Erro;
172.23.72.14;2023-10-26 08:32:12.304066;Erro;Erro;
172.23.72.14;2023-10-26 08:32:47.119937;Erro;Erro;
172.23.72.14;2023-10-26 08:33:19.888207;Erro;Erro;
172.23.72.14;2023-10-26 08:33:52.655912;Erro;Erro;
172.23.72.14;2023-10-26 08:34:29.520038;Erro;Erro;
172.23.72.14;2023-10-26 08:35:04.336210;Erro;Erro;
172.23.72.14;2023-10-26 08:35:37.104048;Erro;Erro;
172.23.72.14;2023-10-26 08:36:11.920067;Erro;Erro;
172.23.72.14;2023-10-26 08:36:44.688013;Erro;Erro;
172.23.72.14;2023-10-26 08:37:19.504658;Erro;Erro;
172.23.72.14;2023-10-26 08:37:54.324217;Erro;Erro;
172.23.72.14;2023-10-26 08:38:29.155934;Erro;Erro;
172.23.72.14;2023-10-26 08:39:03.952198;Erro;Erro;
172.23.72.14;2023-10-26 08:39:36.720206;Erro;Erro;
172.23.72.14;2023-10-26 08:40:11.536202;Erro;Erro;
172.23.72.14;2023-10-26 08:40:44.304050;Erro;Erro;
172.23.72.14;2023-10-26 08:41:19.120254;Erro;Erro;
172.23.72.14;2023-10-26 08:41:53.935968;Erro;Erro;
172.23.72.14;2023-10-26 08:42:28.763937;Erro;Erro;
172.23.72.14;2023-10-26 08:43:03.568235;Erro;Erro;
172.23.72.14;2023-10-26 08:43:36.336036;Erro;Erro;
172.23.72.14;2023-10-26 08:44:11.152152;Erro;Erro;
172.23.72.14;2023-10-26 08:44:43.920040;Erro;Erro;
172.23.72.14;2023-10-26 08:45:18.736048;Erro;Erro;
172.23.72.14;2023-10-26 08:45:53.552213;Erro;Erro;
172.23.72.14;2023-10-26 08:46:28.372161;Erro;Erro;
172.23.72.14;2023-10-26 08:47:03.184200;Erro;Erro;
172.23.72.14;2023-10-26 08:47:38.000207;Erro;Erro;
172.23.72.14;2023-10-26 08:48:10.768049;Erro;Erro;
172.23.72.14;2023-10-26 08:48:45.583910;Erro;Erro;
172.23.72.14;2023-10-26 08:49:18.352400;Erro;Erro;
172.23.72.14;2023-10-26 08:49:53.167955;Erro;Erro;
172.23.72.14;2023-10-26 08:50:30.032434;Erro;Erro;
172.23.72.14;2023-10-26 08:51:02.808209;Erro;Erro;
172.23.72.14;2023-10-26 08:51:37.616069;Erro;Erro;
172.23.72.14;2023-10-26 08:52:12.432194;Erro;Erro;
172.23.72.14;2023-10-26 08:52:45.200318;Erro;Erro;
172.23.72.14;2023-10-26 08:53:20.016463;Erro;Erro;
172.23.72.14;2023-10-26 08:53:52.787986;Erro;Erro;
172.23.72.14;2023-10-26 08:54:29.659931;Erro;Erro;
172.23.72.14;2023-10-26 08:55:04.464187;Erro;Erro;
172.23.72.14;2023-10-26 08:55:37.232055;Erro;Erro;
172.23.72.14;2023-10-26 08:56:12.048205;Erro;Erro;
172.23.72.14;2023-10-26 08:56:44.816256;Erro;Erro;
172.23.72.14;2023-10-26 08:57:21.679987;Erro;Erro;
172.23.72.14;2023-10-26 08:57:52.400163;Erro;Erro;
172.23.72.14;2023-10-26 08:58:31.312234;Erro;Erro;
172.23.72.14;2023-10-26 08:59:04.080214;Erro;Erro;
172.23.72.14;2023-10-26 08:59:38.896195;Erro;Erro;
172.23.72.14;2023-10-26 09:00:11.664182;Erro;Erro;
172.23.72.14;2023-10-26 09:00:46.479903;Erro;Erro;
172.23.72.14;2023-10-26 09:01:21.307927;Erro;Erro;
172.23.72.14;2023-10-26 09:01:56.112263;Erro;Erro;
172.23.72.14;2023-10-26 09:02:30.928219;Erro;Erro;
172.23.72.14;2023-10-26 09:03:03.696196;Erro;Erro;
172.23.72.14;2023-10-26 09:03:36.464049;Erro;Erro;
172.23.72.14;2023-10-26 09:04:11.280076;Erro;Erro;
172.23.72.14;2023-10-26 09:04:46.095975;Erro;Erro;
172.23.72.14;2023-10-26 09:05:18.875960;Erro;Erro;
172.23.72.14;2023-10-26 09:05:53.680271;Erro;Erro;
172.23.72.14;2023-10-26 09:06:30.552156;Erro;Erro;
172.23.72.14;2023-10-26 09:07:03.312194;Erro;Erro;
172.23.72.14;2023-10-26 09:07:38.128201;Erro;Erro;
172.23.72.14;2023-10-26 09:08:12.944195;Erro;Erro;
172.23.72.14;2023-10-26 09:08:45.713491;Erro;Erro;
172.23.72.14;2023-10-26 09:09:20.528226;Erro;Erro;
172.23.72.14;2023-10-26 09:09:53.296214;Erro;Erro;
172.23.72.14;2023-10-26 09:10:28.112187;Erro;Erro;
172.23.72.14;2023-10-26 09:11:02.928205;Erro;Erro;
172.23.72.14;2023-10-26 09:11:35.696042;Erro;Erro;
172.23.72.14;2023-10-26 09:12:10.512094;Erro;Erro;
172.23.72.14;2023-10-26 09:12:45.327920;Erro;Erro;
172.23.72.14;2023-10-26 09:13:18.096486;Erro;Erro;
172.23.72.14;2023-10-26 09:13:52.912272;Erro;Erro;
172.23.72.14;2023-10-26 09:14:29.776300;Erro;Erro;
172.23.72.14;2023-10-26 09:15:04.592189;Erro;Erro;
172.23.72.14;2023-10-26 09:15:37.360172;Erro;Erro;
172.23.72.14;2023-10-26 09:16:12.176195;Erro;Erro;
172.23.72.14;2023-10-26 09:16:44.943977;Erro;Erro;
172.23.72.14;2023-10-26 09:17:19.760032;Erro;Erro;
172.23.72.14;2023-10-26 09:17:52.528058;Erro;Erro;
172.23.72.14;2023-10-26 09:18:29.392191;Erro;Erro;
172.23.72.14;2023-10-26 09:19:02.160200;Erro;Erro;
172.23.72.14;2023-10-26 09:19:36.976181;Erro;Erro;
172.23.72.14;2023-10-26 09:20:11.792200;Erro;Erro;
172.23.72.14;2023-10-26 09:20:44.559954;Erro;Erro;
172.23.72.14;2023-10-26 09:21:21.423911;Erro;Erro;
172.23.72.14;2023-10-26 09:21:52.143947;Erro;Erro;
172.23.72.14;2023-10-26 09:22:29.019939;Erro;Erro;
172.23.72.14;2023-10-26 09:23:03.835920;Erro;Erro;
172.23.72.14;2023-10-26 09:23:38.648201;Erro;Erro;
172.23.72.14;2023-10-26 09:24:11.408038;Erro;Erro;
172.23.72.14;2023-10-26 09:24:46.223937;Erro;Erro;
172.23.72.14;2023-10-26 09:25:21.040088;Erro;Erro;
172.23.72.14;2023-10-26 09:25:53.819945;Erro;Erro;
172.23.72.14;2023-10-26 09:26:30.687904;Erro;Erro;
172.23.72.14;2023-10-26 09:27:03.440043;Erro;Erro;
172.23.72.14;2023-10-26 09:27:38.256198;Erro;Erro;
172.23.72.14;2023-10-26 09:28:13.072191;Erro;Erro;
172.23.72.14;2023-10-26 09:28:45.843900;Erro;Erro;
172.23.72.14;2023-10-26 09:29:20.656252;Erro;Erro;
172.23.72.14;2023-10-26 09:29:53.424181;Erro;Erro;
172.23.72.14;2023-10-26 09:30:28.240209;Erro;Erro;
172.23.72.14;2023-10-26 09:31:05.104213;Erro;Erro;
172.23.72.14;2023-10-26 09:31:39.924173;Erro;Erro;
172.23.72.14;2023-10-26 09:32:12.688189;Erro;Erro;
172.23.72.14;2023-10-26 09:32:47.503904;Erro;Erro;
172.23.72.14;2023-10-26 09:33:20.272319;Erro;Erro;
172.23.72.14;2023-10-26 09:33:53.040081;Erro;Erro;
172.23.72.14;2023-10-26 09:34:29.904171;Erro;Erro;
172.23.72.14;2023-10-26 09:35:04.720115;Erro;Erro;
172.23.72.14;2023-10-26 09:35:37.488046;Erro;Erro;
172.23.72.14;2023-10-26 09:36:12.304052;Erro;Erro;
172.23.72.14;2023-10-26 09:36:45.079917;Erro;Erro;
172.23.72.14;2023-10-26 09:37:19.888334;Erro;Erro;
172.23.72.14;2023-10-26 09:37:54.710862;Erro;Erro;
172.23.72.14;2023-10-26 09:38:29.519867;Erro;Erro;
172.23.72.14;2023-10-26 09:39:02.288163;Erro;Erro;
172.23.72.14;2023-10-26 09:39:37.104267;Erro;Erro;
172.23.72.14;2023-10-26 09:40:09.872058;Erro;Erro;
172.23.72.14;2023-10-26 09:40:46.735931;Erro;Erro;
172.23.72.14;2023-10-26 09:41:19.512185;Erro;Erro;
172.23.72.14;2023-10-26 09:41:54.320191;Erro;Erro;
172.23.72.14;2023-10-26 09:42:29.136227;Erro;Erro;
172.23.72.14;2023-10-26 09:43:03.952041;Erro;Erro;
172.23.72.14;2023-10-26 09:43:38.768201;Erro;Erro;
172.23.72.14;2023-10-26 09:44:13.584210;Erro;Erro;
172.23.72.14;2023-10-26 09:44:46.351862;Erro;Erro;
172.23.72.14;2023-10-26 09:45:19.120069;Erro;Erro;
172.23.72.14;2023-10-26 09:45:53.936186;Erro;Erro;
172.23.72.14;2023-10-26 09:46:30.800205;Erro;Erro;
172.23.72.14;2023-10-26 09:47:03.572237;Erro;Erro;
172.23.72.14;2023-10-26 09:47:36.336050;Erro;Erro;
172.23.72.14;2023-10-26 09:48:11.152178;Erro;Erro;
172.23.72.14;2023-10-26 09:48:45.971609;Erro;Erro;
172.23.72.14;2023-10-26 09:49:20.795917;Erro;Erro;
172.23.72.14;2023-10-26 09:49:53.552054;Erro;Erro;
172.23.72.14;2023-10-26 09:50:28.368206;Erro;Erro;
172.23.72.14;2023-10-26 09:51:03.184163;Erro;Erro;
172.23.72.14;2023-10-26 09:51:38.000188;Erro;Erro;
172.23.72.14;2023-10-26 09:52:10.768094;Erro;Erro;
172.23.72.14;2023-10-26 09:52:45.583899;Erro;Erro;
172.23.72.14;2023-10-26 09:53:18.352148;Erro;Erro;
172.23.72.14;2023-10-26 09:53:53.168204;Erro;Erro;
172.23.72.14;2023-10-26 09:54:30.036984;Erro;Erro;
172.23.72.14;2023-10-26 09:55:04.848195;Erro;Erro;
172.23.72.14;2023-10-26 09:55:37.616082;Erro;Erro;
172.23.72.14;2023-10-26 09:56:12.432202;Erro;Erro;
172.23.72.14;2023-10-26 09:56:45.199918;Erro;Erro;
172.23.72.14;2023-10-26 09:57:20.016460;Erro;Erro;
172.23.72.14;2023-10-26 09:57:52.784244;Erro;Erro;
172.23.72.14;2023-10-26 09:58:29.675915;Erro;Erro;
172.23.72.14;2023-10-26 09:59:04.464189;Erro;Erro;
172.23.72.14;2023-10-26 09:59:37.232181;Erro;Erro;
172.23.72.14;2023-10-27 08:14:32.236920;Erro;Erro;
172.23.72.14;2023-10-27 08:15:13.588860;Erro;Erro;
172.23.72.14;2023-10-27 08:16:10.768214;Erro;Erro;
172.23.72.14;2023-10-27 08:16:33.920056;Erro;Erro;
172.23.72.14;2023-10-27 08:17:48.401547;-20.442139501;-43.919953254
172.23.72.14;2023-10-27 08:18:45.139377;Erro;Erro;
172.23.72.14;2023-10-27 08:19:00.995241;-20.442149085;-43.920035275
172.23.72.14;2023-10-27 08:19:15.283819;-20.443645305;-43.922078308
172.23.72.14;2023-10-27 08:19:37.753080;-20.443307753;-43.920430916
172.23.72.14;2023-10-27 08:21:02.645288;-20.445199163;-43.925344306
172.23.72.14;2023-10-27 08:21:23.193204;-20.447626236;-43.925848796
172.23.72.14;2023-10-27 08:22:32.390718;-20.449835260;-43.926224072
172.23.72.14;2023-10-27 08:23:05.096537;-20.452727149;-43.926667331
172.23.72.14;2023-10-27 08:23:21.276912;Erro;Erro;
172.23.72.14;2023-10-27 08:23:56.776335;-20.453406817;-43.925464487
172.23.72.14;2023-10-27 08:24:15.222637;-20.453424305;-43.923563026
172.23.72.14;2023-10-27 08:24:44.204949;-20.442148137;-43.920036183
172.23.72.14;2023-10-27 08:25:33.010843;-20.444017415;-43.924288276
172.23.72.14;2023-10-27 08:25:50.892073;-20.446602990;-43.926052614
172.23.72.14;2023-10-27 08:25:51.297554;Erro;Erro;
172.23.72.14;2023-10-27 08:25:52.626544;Erro;Erro;
172.23.72.14;2023-10-27 08:26:28.569872;Erro;Erro;
172.23.72.14;2023-10-27 08:26:44.310809;-20.442143962;-43.919999104
172.23.72.14;2023-10-27 08:26:59.535896;Erro;Erro;
172.23.72.14;2023-10-27 08:28:45.661673;Erro;Erro;
172.23.72.14;2023-10-27 08:29:19.494991;-20.460462262;-43.923781657
172.23.72.14;2023-10-27 08:29:20.328742;-20.462432826;-43.920058950
172.23.72.14;2023-10-27 08:29:22.738092;Erro;Erro;
172.23.72.14;2023-10-27 08:29:38.321614;Erro;Erro;
172.23.72.14;2023-10-27 08:30:09.525252;-20.460669443;-43.918650327
172.23.72.14;2023-10-27 08:31:20.665371;Erro;Erro;
172.23.72.14;2023-10-27 08:31:30.093778;-20.456766044;-43.916273375
172.23.72.14;2023-10-27 08:33:19.328316;Erro;Erro;
172.23.72.14;2023-10-27 08:34:56.669274;-20.456218996;-43.916155659
172.23.72.14;2023-10-27 08:35:27.106427;Erro;Erro;
172.23.72.14;2023-10-27 08:35:27.888187;Erro;Erro;
172.23.72.14;2023-10-27 08:35:47.959357;Erro;Erro;
172.23.72.14;2023-10-27 08:35:50.170337;-20.451775331;-43.915011482
172.23.72.14;2023-10-27 08:36:29.123472;-20.452695199;-43.916107843
172.23.72.14;2023-10-27 08:37:17.534263;-20.456508050;-43.916283939
172.23.72.14;2023-10-27 08:37:42.524435;-20.451593759;-43.914935265
172.23.72.14;2023-10-27 08:37:58.681874;Erro;Erro;
172.23.72.14;2023-10-27 08:38:59.851070;-20.460971034;-43.918776477
172.23.72.14;2023-10-27 08:39:14.227675;-20.462570312;-43.921423648
172.23.72.14;2023-10-27 08:40:28.523165;-20.459918885;-43.923021238
172.23.72.14;2023-10-27 08:40:59.952762;-20.460627021;-43.924764863
172.23.72.14;2023-10-27 08:41:25.203824;Erro;Erro;
172.23.72.14;2023-10-27 08:41:39.097161;-20.462128608;-43.919787771
172.23.72.14;2023-10-27 08:41:55.603970;-20.462354605;-43.928391895
172.23.72.14;2023-10-27 08:42:01.929669;Erro;Erro;
172.23.72.14;2023-10-27 08:42:12.343734;-20.460511185;-43.921265457
172.23.72.14;2023-10-27 08:42:35.083378;-20.465276129;-43.929913734
172.23.72.14;2023-10-27 08:43:34.911068;-20.467764383;-43.931282178
172.23.72.14;2023-10-27 08:43:43.293937;-20.467662200;-43.931125782
172.23.72.14;2023-10-27 08:44:10.301325;-20.467762241;-43.932316703
172.23.72.14;2023-10-27 08:44:43.171073;-20.466114329;-43.932303480
172.23.72.14;2023-10-27 08:45:56.040857;-20.462978270;-43.932559975
172.23.72.14;2023-10-27 08:46:32.773129;-20.459604340;-43.933635606
172.23.72.14;2023-10-27 08:46:37.080521;Erro;Erro;
172.23.72.14;2023-10-27 08:47:29.320323;-20.457092766;-43.934639584
172.23.72.14;2023-10-27 08:47:54.426864;-20.454738319;-43.935177384
172.23.72.14;2023-10-27 08:48:40.895210;-20.453086908;-43.935186269
172.23.72.14;2023-10-27 08:48:46.672985;Erro;Erro;
172.23.72.14;2023-10-27 08:49:17.066540;-20.453082609;-43.935191347
172.23.72.14;2023-10-27 08:49:47.474823;-20.453093408;-43.935177899
172.23.72.14;2023-10-27 08:50:22.806690;-20.453093134;-43.935178658
172.23.72.14;2023-10-27 08:51:02.471556;-20.453093132;-43.935178833
172.23.72.14;2023-10-27 08:52:04.264908;-20.453093606;-43.935178584
172.23.72.14;2023-10-27 08:52:04.823472;-20.453093622;-43.935178569
172.23.72.14;2023-10-27 08:52:44.513263;-20.453093701;-43.935178312
172.23.72.14;2023-10-27 08:53:35.589274;-20.453093392;-43.935177924
172.23.72.14;2023-10-27 08:53:53.886411;-20.453094224;-43.935175960
172.23.72.14;2023-10-27 08:54:23.467151;-20.454039492;-43.935247678
172.23.72.14;2023-10-27 08:54:57.552814;-20.456253725;-43.935061097
172.23.72.14;2023-10-27 08:55:48.621346;-20.458908610;-43.933921413
172.23.72.14;2023-10-27 08:56:26.580729;-20.460155017;-43.933451738
172.23.72.14;2023-10-27 08:56:39.260087;-20.461920496;-43.932732892
172.23.72.14;2023-10-27 08:57:13.573126;-20.463828289;-43.932930274
172.23.72.14;2023-10-27 08:57:50.798807;-20.465625615;-43.932653584
172.23.72.14;2023-10-27 08:58:20.610405;-20.467338238;-43.932522833
172.23.72.14;2023-10-27 08:59:32.574328;-20.466549042;-43.929905284
172.23.72.14;2023-10-27 09:00:06.288315;-20.465446329;-43.929015023
172.23.72.14;2023-10-27 09:01:05.418066;-20.467740098;-43.930950180
172.23.72.14;2023-10-27 09:01:17.424131;-20.465339230;-43.929002537
172.23.72.14;2023-10-27 09:01:24.210100;-20.465332483;-43.928918380
172.23.72.14;2023-10-27 09:01:50.941096;-20.465363382;-43.928952242
172.23.72.14;2023-10-27 09:02:26.571787;-20.465163321;-43.928542307
172.23.72.14;2023-10-27 09:02:54.839102;-20.463668774;-43.927569361
172.23.72.14;2023-10-27 09:04:03.604257;Erro;Erro;
172.23.72.14;2023-10-27 09:04:21.924758;-20.461321448;-43.925141438
172.23.72.14;2023-10-27 09:05:26.723835;-20.461568407;-43.923731057
172.23.72.14;2023-10-27 09:07:55.537220;Erro;Erro;
172.23.72.14;2023-10-27 09:08:28.304383;Erro;Erro;
172.23.72.14;2023-10-27 09:09:03.120503;Erro;Erro;
172.23.72.14;2023-10-27 09:09:35.895955;Erro;Erro;
172.23.72.14;2023-10-27 09:10:12.756285;Erro;Erro;
172.23.72.14;2023-10-27 09:10:47.568367;Erro;Erro;
172.23.72.14;2023-10-27 09:11:22.383977;Erro;Erro;
172.23.72.14;2023-10-27 09:11:55.151971;Erro;Erro;
172.23.72.14;2023-10-27 09:12:29.968418;Erro;Erro;
172.23.72.14;2023-10-27 09:13:02.741005;Erro;Erro;
172.23.72.14;2023-10-27 09:13:37.552047;Erro;Erro;
172.23.72.14;2023-10-27 09:14:12.368339;Erro;Erro;
172.23.72.14;2023-10-27 09:14:45.136336;Erro;Erro;
172.23.72.14;2023-10-27 09:15:19.952327;Erro;Erro;
172.23.72.14;2023-10-27 09:15:54.768053;Erro;Erro;
172.23.72.14;2023-10-27 09:16:27.536037;Erro;Erro;
172.23.72.14;2023-10-27 09:17:02.352114;Erro;Erro;
172.23.72.14;2023-10-27 09:17:37.175916;Erro;Erro;
172.23.72.14;2023-10-27 09:18:09.936226;Erro;Erro;
172.23.72.14;2023-10-27 09:18:44.752212;Erro;Erro;
172.23.72.14;2023-10-27 09:19:19.568231;Erro;Erro;
172.23.72.14;2023-10-27 09:19:52.336220;Erro;Erro;
172.23.72.14;2023-10-27 09:20:27.152205;Erro;Erro;
172.23.72.14;2023-10-27 09:20:59.920291;Erro;Erro;
172.23.72.14;2023-10-27 09:21:34.736223;Erro;Erro;
172.23.72.14;2023-10-27 09:21:34.744304;Erro;Erro;
172.23.72.14;2023-10-27 09:22:09.552228;Erro;Erro;
172.23.72.14;2023-10-27 09:22:44.368099;Erro;Erro;
172.23.72.14;2023-10-27 09:23:17.136200;Erro;Erro;
172.23.72.14;2023-10-27 09:23:51.971940;Erro;Erro;
172.23.72.14;2023-10-27 09:24:24.720102;Erro;Erro;
172.23.72.14;2023-10-27 09:24:59.536139;Erro;Erro;
172.23.72.14;2023-10-27 09:25:32.303944;Erro;Erro;
172.23.72.14;2023-10-27 09:26:07.120042;Erro;Erro;
172.23.72.14;2023-10-27 09:26:41.936219;Erro;Erro;
172.23.72.14;2023-10-27 09:27:16.752214;Erro;Erro;
172.23.72.14;2023-10-27 09:27:49.520033;Erro;Erro;
172.23.72.14;2023-10-27 09:28:24.336219;Erro;Erro;
172.23.72.14;2023-10-27 09:28:57.104064;Erro;Erro;
172.23.72.14;2023-10-27 09:29:31.919995;Erro;Erro;
172.23.72.14;2023-10-27 09:30:06.736340;Erro;Erro;
172.23.72.14;2023-10-27 09:30:39.504037;Erro;Erro;
172.23.72.14;2023-10-27 09:31:14.320432;Erro;Erro;
172.23.72.14;2023-10-27 09:31:47.091979;Erro;Erro;
172.23.72.14;2023-10-27 09:32:21.904042;Erro;Erro;
172.23.72.14;2023-10-27 09:32:56.720214;Erro;Erro;
172.23.72.14;2023-10-27 09:33:29.488180;Erro;Erro;
172.23.72.14;2023-10-27 09:34:04.304193;Erro;Erro;
172.23.72.14;2023-10-27 09:34:39.120216;Erro;Erro;
172.23.72.14;2023-10-27 09:35:13.951946;Erro;Erro;
172.23.72.14;2023-10-27 09:35:46.704216;Erro;Erro;
172.23.72.14;2023-10-27 09:36:19.472032;Erro;Erro;
172.23.72.14;2023-10-27 09:36:54.288183;Erro;Erro;
172.23.72.14;2023-10-27 09:37:29.104203;Erro;Erro;
172.23.72.14;2023-10-27 09:38:01.872055;Erro;Erro;
172.23.72.14;2023-10-27 09:38:36.688054;Erro;Erro;
172.23.72.14;2023-10-27 09:39:11.516060;Erro;Erro;
